Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2015-06-01,178.32071878951413,178.6572630865363,177.21009950032553,178.00941467285156,93338800,178.00941467285156,0
2015-06-02,177.54660826077946,178.53101354161413,176.9155782470389,177.83267211914062,91531000,177.83267211914062,0
2015-06-03,178.37111388513094,178.93483237426196,177.80739539599995,178.30380249023438,87820900,178.30380249023438,0
2015-06-04,177.588714204184,178.25339363302754,176.47809500053737,176.79782104492188,151882800,176.79782104492188,0
2015-06-05,176.646359887521,177.17642928917775,175.83022658333283,176.4949188232422,121704700,176.4949188232422,0
2015-06-08,176.38551156457262,176.53696544607092,175.33379485927958,175.40951538085938,89063300,175.40951538085938,0
2015-06-09,175.38433837890625,175.93123896565066,174.74489901356955,175.38433837890625,105034700,175.38433837890625,0
2015-06-10,176.15839059187076,177.8747999649806,176.09950111444877,177.48776245117188,134551300,177.48776245117188,0
2015-06-11,177.93364651402248,178.44688481158454,177.6980629844864,178.0598602294922,73876400,178.0598602294922,0
2015-06-12,177.22690777497309,177.93365841083533,176.419183592316,176.69683837890625,135382400,176.69683837890625,0
2015-06-15,175.54414393293052,176.22565432608172,174.82897141464102,175.93959045410156,124384200,175.93959045410156,0
2015-06-16,175.7881237175072,176.9828851441371,175.61144250763334,176.89874267578125,85308200,176.89874267578125,0
2015-06-17,177.1848602294922,177.79907219030636,176.14997431441196,177.1848602294922,126708600,177.1848602294922,0
2015-06-18,177.79060019474088,179.4985870649111,177.21847248023624,179.0274200439453,165867900,179.0274200439453,0
2015-06-19,178.78225720801623,178.8583460565819,177.85223938958674,178.23269653320312,130478700,178.23269653320312,0
2015-06-22,179.16272592265088,179.73763668332765,178.93444646142262,179.14581298828125,70696000,179.14581298828125,0
2015-06-23,179.35721108770068,179.61085354473798,178.87530203004195,179.2726593017578,68476800,179.2726593017578,0
2015-06-24,179.00211192641822,179.38256915120272,177.94527913491083,177.97064208984375,92307300,177.97064208984375,0
2015-06-25,178.47787158374436,178.60468631904075,177.35340029456435,177.4294891357422,97107400,177.4294891357422,0
2015-06-26,177.79304808852046,178.03824046485585,176.8376802347103,177.39569091796875,104174800,177.39569091796875,0
2015-06-29,175.89925479029452,177.40418367379982,173.5995855726433,173.67567443847656,202621300,173.67567443847656,0
2015-06-30,175.23129721169175,175.28203601376663,173.55727796530587,174.03919982910156,182925100,174.03919982910156,0
2015-07-01,175.62862712802612,175.88226947722038,174.63943357687577,175.43417358398438,135979900,175.43417358398438,0
2015-07-02,175.91618326470066,176.08527394841718,174.85088744578135,175.27362060546875,104373700,175.27362060546875,0
2015-07-06,173.97154436828936,175.5610116934426,173.76862788174773,174.7747344970703,117975400,174.7747344970703,0
2015-07-07,174.97767880128674,176.00068561086653,172.5680951310846,175.87387084960938,173820200,175.87387084960938,0
2015-07-08,174.52111773217206,174.8085731213779,172.6864577705382,172.92318725585938,164020100,172.92318725585938,0
2015-07-09,175.0453201401388,175.30742550444552,173.12612111339018,173.23602294921875,144113100,173.23602294921875,0
2015-07-10,175.2566567451482,175.84003040014142,173.2782692288318,175.41729736328125,129456900,175.41729736328125,0
2015-07-13,176.69397676078822,177.46334115890593,176.6517008727886,177.3534393310547,106069400,177.3534393310547,0
2015-07-14,177.3111320742699,178.4356034120179,177.25194326138384,178.12277221679688,81709600,178.12277221679688,0
2015-07-15,178.1650351592752,178.6300440096566,177.5816615925046,178.06358337402344,97914100,178.06358337402344,0
2015-07-16,179.1289202414128,179.4924774169922,178.88374071897266,179.4924774169922,106683300,179.4924774169922,0
2015-07-17,179.4839974341535,179.7038268824657,179.06972729071447,179.64463806152344,89030000,179.64463806152344,0
2015-07-20,179.87288751647432,180.23643169604523,179.4163415629316,179.73760986328125,70446800,179.73760986328125,0
2015-07-21,179.60233071404636,179.8644360027198,178.72305177718977,179.0274200439453,77965000,179.0274200439453,0
2015-07-22,178.3341543590776,179.0443556720599,178.30034139216824,178.70616149902344,88667900,178.70616149902344,0
2015-07-23,178.8414577308728,178.94290954291952,177.33652898182683,177.7000732421875,90509100,177.7000732421875,0
2015-07-24,177.80150803576151,177.86068394923439,175.5187523433079,175.85693359375,117755000,175.85693359375,0
2015-07-27,174.96076626096567,175.476501125891,174.38584257346042,174.8339385986328,132361100,174.8339385986328,0
2015-07-28,175.67935952362888,177.12511193702645,174.84235651131272,176.98138427734375,123544800,176.98138427734375,0
2015-07-29,177.1082397925717,178.42716488001827,176.9645120997899,178.1988983154297,105791300,178.1988983154297,0
2015-07-30,177.68312403015804,178.41022525043013,177.05747459385393,178.2411346435547,91304400,178.2411346435547,0
2015-07-31,178.74846947629828,178.77383243123117,177.68318666674355,177.97064208984375,103266900,177.97064208984375,0
2015-08-03,177.9368350760404,177.99601100593537,176.4065303060228,177.370361328125,113965700,177.370361328125,0
2015-08-04,177.29422406204606,177.7592329591002,176.53330979471224,177.023681640625,81820800,177.023681640625,0
2015-08-05,177.9283239839209,178.65542528800233,177.31958740837422,177.6070556640625,85786800,177.6070556640625,0
2015-08-06,177.79307130469886,177.90298603263548,175.561041180995,176.1528778076172,116030800,176.1528778076172,0
2015-08-07,175.99225084756375,176.14442857426207,174.90159220306296,175.814697265625,117858000,175.814697265625,0
2015-08-10,176.9391267713236,178.11432401736545,176.9391267713236,178.02978515625,80270700,178.02978515625,0
2015-08-11,176.67704327661363,177.09977630586314,175.6540236694829,176.42340087890625,126081400,176.42340087890625,0
2015-08-12,175.1045195183441,176.8208150126421,173.62495354734293,176.6348114013672,172123700,176.6348114013672,0
2015-08-13,176.4741386882334,177.16742709536987,175.8654020529684,176.4149627685547,89383300,176.4149627685547,0
2015-08-14,176.22046391341598,177.13356869863682,176.07673624825904,177.05747985839844,72786500,177.05747985839844,0
2015-08-17,176.45726986505144,178.04673767089844,175.992260839089,178.04673767089844,79072600,178.04673767089844,0
2015-08-18,177.76773538570794,178.12282967520733,177.29427633304206,177.531005859375,71692700,177.531005859375,0
2015-08-19,176.77850204354374,177.55632929992828,175.3073993002727,176.12750244140625,172946000,176.12750244140625,0
2015-08-20,174.59716962055765,176.10209798751376,172.39050296326798,172.44969177246094,194327900,172.44969177246094,0
2015-08-21,170.55584169252248,172.42432710972753,166.99643728392388,167.25852966308594,346588500,167.25852966308594,0
2015-08-24,158.51643815558,166.96263594087952,154.21300605340497,160.2158203125,507244300,160.2158203125,0
2015-08-25,165.22940624199927,165.24631917340642,158.03449557227466,158.33041381835938,369833100,158.33041381835938,0
2015-08-26,162.39714911037274,164.68835528604347,159.26046383460778,164.40936279296875,339257000,164.40936279296875,0
2015-08-27,166.57372977289987,168.60284319336628,165.04343824068644,168.4760284423828,274143900,168.4760284423828,0
2015-08-28,167.82504968983955,168.95797136233676,167.33467771947707,168.48451232910156,160414400,168.48451232910156,0
