Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2022-05-18,3372.5,4537.5,3372.5,3801.0,22,3801.0,0
2022-05-19,3450.0,3450.0,3437.5,3437.5,9,3437.5,0
2022-05-20,3437.5,3437.5,3437.5,3437.5,0,3437.5,0
2022-05-23,3437.5,3437.5,3437.5,3437.5,0,3437.5,0
2022-05-24,3437.5,3437.5,3437.5,3437.5,0,3437.5,0
2022-05-25,3437.5,3437.5,3437.5,3437.5,0,3437.5,0
2022-05-26,3437.5,3437.5,3437.5,3437.5,0,3437.5,0
2022-05-27,3437.5,3437.5,3437.5,3437.5,0,3437.5,0
2022-05-31,2210.0,2210.0,2150.0,2150.0,3,2150.0,0
2022-06-01,2115.0,2115.0,2115.0,2115.0,2,2115.0,0
2022-06-02,1925.0,1972.5,1925.0,1972.5,3,1972.5,0
2022-06-03,2047.5,2047.5,2020.0,2020.0,2,2020.0,0
2022-06-06,2027.5,2027.5,2027.5,2027.5,2,2027.5,0
2022-06-07,2027.5,2027.5,2027.5,2027.5,0,2027.5,0
2022-06-08,2027.5,2027.5,2027.5,2027.5,0,2027.5,0
2022-06-09,2075.0,2175.0,2075.0,2175.0,3,2175.0,0
2022-06-10,2175.0,2175.0,2175.0,2175.0,0,2175.0,0
2022-06-13,1925.0,1925.0,1925.0,1925.0,1,1925.0,0
2022-06-14,1925.0,1925.0,1925.0,1925.0,0,1925.0,0
2022-06-15,1925.0,1925.0,1925.0,1925.0,0,1925.0,0
2022-06-16,1925.0,1925.0,1925.0,1925.0,0,1925.0,0
2022-06-17,1500.0,1710.0,1500.0,1707.5,4,1707.5,0
2022-06-21,1707.5,1707.5,1707.5,1707.5,0,1707.5,0
2022-06-22,1707.5,1707.5,1707.5,1707.5,0,1707.5,0
2022-06-23,1707.5,1707.5,1707.5,1707.5,0,1707.5,0
2022-06-24,1707.5,1707.5,1707.5,1707.5,0,1707.5,0
2022-06-27,1572.5,1575.0,1548.75,1548.75,5,1548.75,0
2022-06-28,1537.5,1575.0,1534.5,1537.5,7,1537.5,0
2022-06-29,1575.0,1575.0,1575.0,1575.0,5,1575.0,0
2022-06-30,774.25,782.5,475.0,507.5,12397,507.5,0
2022-07-01,487.5,497.5,332.5,347.5,10682,347.5,0
2022-07-05,340.0,375.0,307.5,310.0,6807,310.0,0
2022-07-06,295.0,422.5,275.0,302.5,22553,302.5,0
2022-07-07,365.0,416.25,320.0,332.5,69520,332.5,0
2022-07-08,320.0,337.5,310.0,320.0,11449,320.0,0
2022-07-11,295.0,302.5,282.5,285.0,6127,285.0,0
2022-07-12,280.0,287.5,260.0,262.5,6006,262.5,0
2022-07-13,246.25,255.0,227.5,243.75,5618,243.75,0
2022-07-14,237.5,242.5,220.0,228.75,4714,228.75,0
2022-07-15,235.0,235.0,224.0,231.0,3911,231.0,0
2022-07-18,230.0,265.0,230.0,245.0,9326,245.0,0
2022-07-19,244.0,298.5,242.5,292.5,12599,292.5,0
2022-07-20,302.5,310.0,272.5,275.0,11718,275.0,0
2022-07-21,265.0,282.5,257.5,272.5,6312,272.5,0
2022-07-22,272.5,272.5,245.0,255.0,4411,255.0,0
2022-07-25,247.5,277.5,240.0,255.0,4990,255.0,0
2022-07-26,242.5,248.0,217.5,221.0,6545,221.0,0
2022-07-27,227.0,445.0,227.0,317.5,231318,317.5,0
2022-07-28,360.0,365.0,282.5,337.5,139976,337.5,0
2022-07-29,305.0,315.0,260.0,277.5,34748,277.5,0
2022-08-01,265.0,277.5,250.0,270.0,22838,270.0,0
2022-08-02,285.0,337.5,277.5,282.5,50321,282.5,0
2022-08-03,285.0,290.0,265.0,275.0,18153,275.0,0
2022-08-04,272.5,297.5,265.0,277.5,17144,277.5,0
2022-08-05,272.5,287.5,262.5,267.5,9198,267.5,0
2022-08-08,270.0,282.5,265.0,272.5,10230,272.5,0
2022-08-09,270.0,272.5,252.5,262.5,7512,262.5,0
2022-08-10,267.5,277.5,260.0,277.5,9074,277.5,0
2022-08-11,282.5,310.0,275.0,280.0,11470,280.0,0
2022-08-12,282.5,300.0,282.5,297.5,8942,297.5,0
2022-08-15,271.25,275.0,262.5,270.0,8394,270.0,0
2022-08-16,270.0,325.0,262.5,280.0,36203,280.0,0
2022-08-17,282.5,307.5,270.0,272.5,22904,272.5,0
2022-08-18,280.0,285.0,267.5,277.5,11731,277.5,0
2022-08-19,267.5,272.5,246.5,255.0,13876,255.0,0
2022-08-22,252.5,257.5,241.25,243.0,6579,243.0,0
2022-08-23,241.25,245.0,217.25,221.25,9739,221.25,0
2022-08-24,225.0,231.25,222.5,225.75,3784,225.75,0
2022-08-25,230.0,234.5,222.5,223.75,3521,223.75,0
2022-08-26,227.0,227.5,215.0,216.5,3950,216.5,0
2022-08-29,207.5,220.0,207.5,216.75,3966,216.75,0
2022-08-30,212.5,217.5,196.25,197.0,5096,197.0,0
2022-08-31,197.5,200.0,195.0,196.75,1528,196.75,0
2022-09-01,195.25,199.5,181.25,191.75,2958,191.75,0
2022-09-02,200.0,206.25,186.75,193.75,2810,193.75,0
2022-09-06,198.0,200.0,191.5,196.25,1439,196.25,0
2022-09-07,195.0,199.75,190.0,194.25,1217,194.25,0
2022-09-08,190.25,200.0,185.5,189.0,1326,189.0,0
2022-09-09,194.25,200.0,190.75,197.0,1901,197.0,0
2022-09-12,200.0,215.0,192.5,203.25,4229,203.25,0
2022-09-13,192.75,197.5,190.25,193.75,2129,193.75,0
2022-09-14,192.5,203.25,187.75,198.5,1997,198.5,0
2022-09-15,225.0,230.0,197.5,204.0,20922,204.0,0
2022-09-16,201.0,204.5,183.25,185.0,4314,185.0,0
2022-09-19,184.75,189.75,165.0,167.5,3805,167.5,0
2022-09-20,170.0,180.0,167.5,175.0,2482,175.0,0
2022-09-21,173.75,186.5,165.0,172.5,2665,172.5,0
2022-09-22,172.75,179.5,163.75,173.25,2257,173.25,0
2022-09-23,170.25,177.5,163.75,172.75,2720,172.75,0
2022-09-26,167.75,182.5,165.0,167.5,1592,167.5,0
2022-09-27,168.5,175.0,165.75,170.25,1092,170.25,0
2022-09-28,164.75,177.25,163.0,172.5,1262,172.5,0
2022-09-29,172.75,174.25,166.25,171.0,1087,171.0,0
2022-09-30,171.25,177.5,168.25,173.25,1485,173.25,0
2022-10-03,170.25,182.5,170.25,176.5,1130,176.5,0
2022-10-04,182.0,182.5,176.5,179.25,1285,179.25,0
2022-10-05,176.25,185.0,175.0,182.5,984,182.5,0
2022-10-06,182.5,190.0,180.0,187.75,1253,187.75,0
