Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2015-09-18,68.01229015469654,68.65857409429967,67.6263154045591,67.7340316772461,9861500,67.7340316772461,0
2015-09-21,68.05719732888419,68.64962676242097,67.7609826121158,68.32648468017578,7018100,68.32648468017578,0
2015-09-22,67.4737155465173,67.60835916145992,66.93514793500556,67.41986083984375,7645200,67.41986083984375,0
2015-09-23,67.41086807777712,67.59936635830263,67.0159222345006,67.24032592773438,5385600,67.24032592773438,0
2015-09-24,66.84540343727487,67.1595673800915,66.13628662448286,67.06082916259766,6978700,67.06082916259766,0
2015-09-25,67.79686387359035,67.94945678905462,66.72869976882178,67.05184173583984,5854000,67.05184173583984,0
2015-09-28,66.59407478941459,66.8364278834916,64.96041537702196,65.12198638916016,12015400,65.12198638916016,0
2015-09-29,65.14890746534554,65.61566431746412,64.50262347913527,64.90654754638672,6177100,64.90654754638672,0
2015-09-30,65.86700791444466,66.72871777628136,65.56182200115845,66.65691375732422,10798600,66.65691375732422,0
2015-10-01,66.69280260378797,67.15955942809795,66.12730072541568,67.15058135986328,8362700,67.15058135986328,0
2015-10-02,66.10936757286099,68.11104583740234,66.01960741338463,68.11104583740234,8201800,68.11104583740234,0
2015-10-05,68.60470804037654,69.24201380649836,68.37132624560036,69.11634826660156,7018000,69.11634826660156,0
2015-10-06,68.89195762197274,69.34974323182688,68.28157909158709,68.60472106933594,9086000,68.60472106933594,0
2015-10-07,68.75732294834829,69.00865410861931,68.17387169871316,68.8381118774414,7794300,68.8381118774414,0
2015-10-08,68.54188614153293,69.78059245194879,68.51495878560684,69.68185424804688,6341600,69.68185424804688,0
2015-10-09,69.69980912795673,69.82547468551984,69.3676890982489,69.76264190673828,8352700,69.76264190673828,0
2015-10-12,69.80753572970977,70.28327756986323,69.79856450786116,70.09477233886719,5489000,70.09477233886719,0
2015-10-13,69.86138751669772,70.46278801284276,69.62800566436532,69.71776580810547,7581500,69.71776580810547,0
2015-10-14,69.71776853876186,69.96012846943887,68.85605879823753,69.00865173339844,7015900,69.00865173339844,0
2015-10-15,69.39463247193005,69.915250958156,68.86504276399255,69.9062728881836,5703200,69.9062728881836,0
2015-10-16,69.87933912869194,70.30121935137852,69.83446247946031,70.2742919921875,5319200,70.2742919921875,0
2015-10-19,70.07680312242064,70.65127617739923,70.01397034604045,70.60639953613281,4928700,70.60639953613281,0
2015-10-20,70.50766086084093,70.83080280811289,70.29222833048698,70.51663208007812,5013800,70.51663208007812,0
2015-10-21,70.69618291434072,70.85775394219993,70.11273159994573,70.2024917602539,5012400,70.2024917602539,0
2015-10-22,70.64232394687203,71.26168071790227,70.50768712557111,71.12703704833984,8227500,71.12703704833984,0
