Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2015-09-18,15.375746175712537,15.449959230806122,15.261051688295602,15.28803825378418,85290820,15.28803825378418,0
2015-09-21,15.389238335818272,15.52417115341786,15.362250188207984,15.463451385498047,47097445,15.463451385498047,0
2015-09-22,15.234067119832932,15.321773469168187,15.153105828663545,15.267800331115723,65335941,15.267800331115723,0
2015-09-23,15.27454662322998,15.328519760045205,15.186838691814586,15.27454662322998,34891095,15.27454662322998,0
2015-09-24,15.099126204377837,15.19357915539486,15.03165822670424,15.166592597961426,51271027,15.166592597961426,0
2015-09-25,15.382494898844708,15.490442770614894,15.31502846904513,15.389243125915527,55416173,15.389243125915527,0
2015-09-28,15.281290874195792,15.308277438380689,14.98443549998112,15.031661987304688,58422891,15.031661987304688,0
2015-09-29,15.045154827739688,15.105876179463609,14.923715292472568,15.058648109436035,48264309,15.058648109436035,0
2015-09-30,15.261051688295602,15.28803825378418,15.105877352645802,15.28803825378418,49086741,15.28803825378418,0
2015-10-01,15.281290310629297,15.35550335940082,15.132862628995902,15.294783592224121,48512971,15.294783592224121,0
2015-10-02,14.964195866539256,15.315024375915527,14.829261458912127,15.315024375915527,75346063,15.315024375915527,0
2015-10-05,15.422974202393757,15.659108258042753,15.416227560349233,15.63886833190918,47975517,15.63886833190918,0
2015-10-06,15.60513993708499,15.659113090096097,15.537671911729975,15.56466007232666,36684908,15.56466007232666,0
2015-10-07,15.66585245373604,15.773800293682132,15.571399479862306,15.686092376708984,38597020,15.686092376708984,0
2015-10-08,15.625372813106866,15.794040424188074,15.591639607708707,15.780547142028809,37237011,15.780547142028809,0
2015-10-09,15.814280491507132,15.82777377378933,15.61187967318374,15.679346084594727,58339183,15.679346084594727,0
2015-10-12,15.672596841411645,15.71982490564873,15.632117001285716,15.69283676147461,25312191,15.69283676147461,0
2015-10-13,15.638870888567007,15.74007053577909,15.571404457092285,15.571404457092285,42452020,15.571404457092285,0
2015-10-14,15.578151730022235,15.605138303703118,15.422977347266194,15.443217277526855,44763838,15.443217277526855,0
2015-10-15,15.530924778407998,15.814285377980475,15.517429907865575,15.794045448303223,55652525,15.794045448303223,0
2015-10-16,15.841268323070315,15.915482965648584,15.807535114666809,15.888496398925781,36542235,15.888496398925781,0
2015-10-19,15.787294615017434,15.908734160850042,15.780547973582289,15.875000953674316,32690313,15.875000953674316,0
2015-10-20,15.875009685924503,15.989704237501655,15.861516395632059,15.969464302062988,23941473,15.969464302062988,0
2015-10-21,15.98969393968108,16.043668650180972,15.827772976362105,15.854761123657227,29215200,15.854761123657227,0
2015-10-22,15.888492865400002,16.171853337061975,15.881746225219722,16.111133575439453,61204335,16.111133575439453,0
2015-10-23,16.23932973816179,16.29330288757287,16.16511665772155,16.286556243896484,45903498,16.286556243896484,0
2015-10-26,16.286547957842888,16.286547957842888,16.158360209118204,16.219079971313477,24485698,16.219079971313477,0
2015-10-27,16.138128984169622,16.158368915807355,16.070662545377175,16.124635696411133,28664204,16.124635696411133,0
2015-10-28,16.158367068948564,16.529435608077016,16.158367068948564,16.50244903564453,112058299,16.50244903564453,0
2015-10-29,16.495697719649737,16.563165715709566,16.401244742892594,16.48220443725586,48479611,16.48220443725586,0
2015-10-30,16.441726976363203,16.455220260715443,16.225832842636677,16.24607276916504,62867662,16.24607276916504,0
2015-11-02,16.28655094889713,16.536179851947374,16.279804307414178,16.468711853027344,73531446,16.468711853027344,0
2015-11-03,16.461960010031085,16.549667905686757,16.38774539307782,16.49569320678711,42479225,16.49569320678711,0
2015-11-04,16.495701382899504,16.53618282316141,16.4012483851669,16.448474884033203,40100564,16.448474884033203,0
2015-11-05,16.448473292102154,16.54292628069332,16.42148672393325,16.515939712524414,45236788,16.515939712524414,0
2015-11-06,16.82628761234585,16.846529121598028,16.623886776639196,16.684606552124023,85556100,16.684606552124023,0
2015-11-09,16.70485149706995,16.745331355718676,16.407996032130832,16.50244903564453,59169369,16.50244903564453,0
2015-11-10,16.461963769646722,16.583404889793385,16.43497720607866,16.576658248901367,41119339,16.576658248901367,0
2015-11-11,16.65087026629027,16.65087026629027,16.509189232252375,16.52268409729004,27576370,16.52268409729004,0
2015-11-12,16.482201547450774,16.488948187464832,16.266307482910747,16.273054122924805,66597469,16.273054122924805,0
2015-11-13,16.19209760186536,16.306792099792315,16.090897972009778,16.138124465942383,53877793,16.138124465942383,0
2015-11-16,16.0908901739158,16.333770751953125,16.057156980311987,16.333770751953125,53560564,16.333770751953125,0
2015-11-17,16.401246224614983,16.448472717260092,16.266311804395514,16.300045013427734,46013180,16.300045013427734,0
2015-11-18,16.39450421081568,16.61039839365728,16.340529477037002,16.590158462524414,83572836,16.590158462524414,0
2015-11-19,16.59689417643431,16.650867290578233,16.536174423022402,16.61713409423828,35613076,16.61713409423828,0
2015-11-20,16.664361088478717,16.711589148916556,16.596894693696147,16.644121170043945,44189330,16.644121170043945,0
2015-11-23,16.637378016929514,16.691352728156012,16.55641832622532,16.576658248901367,31828859,16.576658248901367,0
2015-11-24,16.475459162700343,16.583407014896093,16.387751235774314,16.52943229675293,35916887,16.52943229675293,0
2015-11-25,16.536183636742464,16.576663494905187,16.495702194488864,16.54292869567871,24226080,16.54292869567871,0
2015-11-27,16.569913165312077,16.60364637294253,16.488951882908466,16.583406448364258,23191055,16.583406448364258,0
2015-11-30,16.63737453689809,16.63737453689809,16.542920000076503,16.569908142089844,30361138,16.569908142089844,0
2015-12-01,16.63063216207734,16.75881992917476,16.596898956022876,16.752073287963867,38268343,16.752073287963867,0
2015-12-02,16.792557271896683,16.792557271896683,16.522689972891573,16.55642318725586,43846620,16.55642318725586,0
2015-12-03,16.650878170603338,16.650878170603338,16.232583094485403,16.286556243896484,59308595,16.286556243896484,0
2015-12-04,16.387749751639582,16.745326484626236,16.347269904766144,16.718339920043945,52547451,16.718339920043945,0
2015-12-07,16.698100411082816,16.711595279079567,16.482206284494065,16.563167572021484,31381144,16.563167572021484,0
2015-12-08,16.381005407537764,16.502444953443508,16.313537409055183,16.35401725769043,35697769,16.35401725769043,0
2015-12-09,16.279802527066867,16.4619634112761,16.070655079877056,16.165109634399414,66624798,16.165109634399414,0
2015-12-10,16.158362295283048,16.33377654836245,16.10438916636336,16.17860221862793,58161303,16.17860221862793,0
2015-12-11,15.93572320433147,16.036922831533758,15.733322365836303,15.821028709411621,89542078,15.821028709411621,0
2015-12-14,15.834519617163298,15.96270737647631,15.679345294645515,15.854761123657227,71948873,15.854761123657227,0
2015-12-15,16.016682920881287,16.31353832912993,16.00318963724186,16.225831985473633,93332943,16.225831985473633,0
2015-12-16,16.374258141441302,16.542925771394916,16.21908379515673,16.48895263671875,102205375,16.48895263671875,0
2015-12-17,16.549668652257857,16.549668652257857,16.232573420266743,16.2528133392334,70913355,16.2528133392334,0
2015-12-18,16.13740171929617,16.15777005143438,15.818321228027344,15.818321228027344,113598773,15.818321228027344,0
2015-12-21,15.947310672846449,16.02877921988039,15.831899156070568,15.974466323852539,50728156,15.974466323852539,0
2015-12-22,16.06951217896317,16.15776963590681,15.926943421756134,16.123825073242188,57087748,16.123825073242188,0
2015-12-23,16.22566159502513,16.341074722257208,16.178139198994938,16.313919067382812,40627924,16.313919067382812,0
2015-12-24,16.334289042476584,16.38860036297818,16.259609382770673,16.300344467163086,13844688,16.300344467163086,0
2015-12-28,16.2324490254144,16.293549243298422,16.150980474219953,16.286760330200195,16747016,16.286760330200195,0
2015-12-29,16.42254118074418,16.476852488819116,16.368229872669243,16.456485748291016,38040239,16.456485748291016,0
2015-12-30,16.422540950840087,16.449696604497397,16.313918336210854,16.341073989868164,19339133,16.341073989868164,0
2015-12-31,16.178133010864258,16.368224116291135,16.144188455255044,16.178133010864258,59154720,16.178133010864258,0
2016-01-04,15.845477034565503,15.879421598436636,15.682541533968388,15.865843772888184,93387476,15.865843772888184,0
2016-01-05,15.893002070491058,15.974469037347673,15.78437785399963,15.926946640014648,52096536,15.926946640014648,0
2016-01-06,15.696122536548678,15.77758950632902,15.601076144455611,15.682544708251953,77248574,15.682544708251953,0
2016-01-07,15.356672702373295,15.499241484789927,15.180159351289825,15.241259574890137,92006910,15.241259574890137,0
2016-01-08,15.377036405483198,15.39061423026732,14.96969687991278,15.003643035888672,83028242,15.003643035888672,0
2016-01-11,15.085113746050935,15.112269402390414,14.874655815403992,15.02401351928711,70986600,15.02401351928711,0
2016-01-12,15.18015653186304,15.207312181752863,14.942541407295865,15.139421463012695,80633578,15.139421463012695,0
2016-01-13,15.200523665079986,15.26841279157228,14.677772609042375,14.745661735534668,125524947,14.745661735534668,0
2016-01-14,14.779608385373901,14.996855214835914,14.637039605596497,14.874654769897461,95264013,14.874654769897461,0
2016-01-15,14.3722661899437,14.60988131131005,14.345112134435267,14.5419921875,94362797,14.5419921875,0
2016-01-19,14.698137838242552,14.752450733767121,14.433368649370955,14.53520393371582,83779398,14.53520393371582,0
2016-01-20,14.236492742559255,14.385850459317126,13.937777309043515,14.250070571899414,107682217,14.250070571899414,0
2016-01-21,14.263651504436668,14.446953834424152,14.141449419772854,14.188973426818848,91494814,14.188973426818848,0
2016-01-22,14.37227125594553,14.50805273945766,14.34511719086571,14.446950912475586,59334200,14.446950912475586,0
2016-01-25,14.385847913445973,14.440159221195106,14.12107710013726,14.155021667480469,78982191,14.155021667480469,0
2016-01-26,14.209334048185868,14.433369778451446,14.188967308526795,14.3926362991333,63973716,14.3926362991333,0
2016-01-27,14.345120779348672,14.589523366366702,14.236496521775912,14.338330268859863,77206350,14.338330268859863,0
