Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2015-09-18,34.54425749031695,34.75764425519063,34.25700547398466,34.37190628051758,10128600,34.37190628051758,0
2015-09-21,34.61812443801482,34.75764595826624,34.363698974788186,34.48680877685547,6017300,34.48680877685547,0
2015-09-22,33.969771169467705,34.00260088599514,33.551203241592155,33.84666442871094,6594800,33.84666442871094,0
2015-09-23,33.89588396204499,33.91229880969799,33.075160364267575,33.12440490722656,6928100,33.12440490722656,0
2015-09-24,32.837143648039806,33.1408135767922,32.3857463795738,33.03411865234375,9294500,33.03411865234375,0
2015-09-25,33.345995294643465,33.345995294643465,32.7961089444932,32.99308395385742,7317100,32.99308395385742,0
2015-09-28,32.84536196638802,32.85356782560986,31.885113635189473,31.967187881469727,12341800,31.967187881469727,0
2015-09-29,32.1231235821036,32.37754904403866,31.868701250980852,32.090293884277344,13472100,32.090293884277344,0
2015-09-30,32.484235990865166,32.82893834065248,32.33650551786731,32.76327896118164,7652200,32.76327896118164,0
2015-10-01,32.89460664759489,33.13261413574219,32.46782995764345,33.13261413574219,9613100,33.13261413574219,0
2015-10-02,32.57451566163367,33.945125579833984,32.57451566163367,33.945125579833984,23138000,33.945125579833984,0
2015-10-05,34.30623475918289,34.83970617898278,34.01077385780518,34.83149719238281,13912000,34.83149719238281,0
2015-10-06,35.044902583832396,35.55375040073548,35.00386702503274,35.28291320800781,14076600,35.28291320800781,0
2015-10-07,35.3813985086177,35.85741661718674,35.20083829632648,35.75072479248047,15933000,35.75072479248047,0
2015-10-08,35.60300378709415,36.35806827502831,35.60300378709415,36.251373291015625,13994900,36.251373291015625,0
2015-10-09,36.54682375743396,36.571447596307266,36.103635358274666,36.23495101928711,9076600,36.23495101928711,0
2015-10-12,36.30881776947792,36.30881776947792,35.750725404489735,35.92307662963867,7412800,35.92307662963867,0
2015-10-13,35.67686224434198,36.04618542543186,35.51271686896168,35.78355407714844,8663500,35.78355407714844,0
2015-10-14,35.791762218364845,36.25957449206718,35.717896957737494,36.07080841064453,6693000,36.07080841064453,0
2015-10-15,36.10364760666859,36.34986416324593,35.701491497302015,36.16930389404297,4576500,36.16930389404297,0
2015-10-16,36.341635801757924,36.43191588824331,35.93127404923288,36.185699462890625,7240500,36.185699462890625,0
2015-10-19,35.93949866472605,36.07902021846161,35.75073255218278,35.93128967285156,3905000,35.93128967285156,0
2015-10-20,35.89024542130633,36.300607252966564,35.8245891562631,35.988731384277344,3809200,35.988731384277344,0
2015-10-21,35.988729476914315,36.10363341357174,35.602991504549756,35.66864776611328,5516500,35.66864776611328,0
2015-10-22,36.0954267738395,36.67813983045207,36.005146668852014,36.64531326293945,7259000,36.64531326293945,0
2015-10-23,36.990017798594444,37.09671275878924,36.75200716847241,36.94898223876953,6506500,36.94898223876953,0
2015-10-26,36.89152973875199,36.99822469290196,36.63710427295204,36.64531326293945,3994600,36.64531326293945,0
2015-10-27,36.431929466512024,36.661731131713935,36.185712949393846,36.4893798828125,6166700,36.4893798828125,0
