Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2015-09-18,165.83613515914368,168.3527718997516,165.20061782685315,165.61581420898438,223657500,165.61581420898438,0
2015-09-21,166.4546984211017,167.50541211455916,165.41245363723786,166.47164916992188,105726200,166.47164916992188,0
2015-09-22,164.28550868002444,164.77697708032574,163.1669917145864,164.31092834472656,153890900,164.31092834472656,0
2015-09-23,164.48036491849462,164.95488247298096,163.46353974036194,164.0482177734375,92790600,164.0482177734375,0
2015-09-24,162.81957589329278,163.92114212941362,161.4722819165534,163.45509338378906,159378800,163.45509338378906,0
2015-09-25,164.9294822981034,165.23453118054522,162.5314616530039,163.4127197265625,155054800,163.4127197265625,0
2015-09-28,162.50598389123434,162.61614434345344,158.99792946216863,159.3114471435547,178515900,159.3114471435547,0
2015-09-29,159.5318353725963,160.77745064543257,158.3963676688324,159.40472412109375,159045600,159.40472412109375,0
2015-09-30,161.3112592596426,162.54840548847173,160.52322388915175,162.37893676757812,163452000,162.37893676757812,0
2015-10-01,162.76027240240165,163.10769174379462,160.84525096313655,162.80264282226562,131079000,162.80264282226562,0
2015-10-02,160.8028267435443,165.25991672779887,160.25203732886376,165.2344970703125,211003300,165.2344970703125,0
2015-10-05,166.4716382956563,168.40360978670103,166.3614778299705,168.17481994628906,126320800,168.17481994628906,0
2015-10-06,168.03927710215044,168.60700444497422,166.92924207889533,167.59864807128906,110274500,167.59864807128906,0
2015-10-07,168.53922961148083,169.3272780058243,167.33598474075293,168.9713897705078,124307300,168.9713897705078,0
2015-10-08,168.58162378434702,170.784756518719,168.27657483542842,170.4966583251953,153055200,170.4966583251953,0
2015-10-09,170.64068279548317,171.08129893505847,169.9627949035355,170.5983123779297,107069200,170.5983123779297,0
2015-10-12,170.67455177716087,170.9626498960313,170.24240459885522,170.75929260253906,56395600,170.75929260253906,0
2015-10-13,170.02207340820507,171.30158997450334,169.51366727538965,169.68313598632812,88038700,169.68313598632812,0
2015-10-14,169.62380613907015,170.20848415205293,168.57309242728266,168.86965942382812,99106200,168.86965942382812,0
2015-10-15,169.53915809609526,171.4711306568938,169.16631901775884,171.46266174316406,134142200,171.46266174316406,0
2015-10-16,171.86928760734094,172.25906428227086,171.098190236563,172.24212646484375,114580100,172.24212646484375,0
2015-10-19,171.58970820650813,172.326904296875,171.2761904080092,172.326904296875,76523900,172.326904296875,0
2015-10-20,171.886244123392,172.72511865129673,171.63203462750522,172.10655212402344,78448500,172.10655212402344,0
2015-10-21,172.530283439392,172.682801426114,170.86945876048168,171.0389404296875,102038000,171.0389404296875,0
2015-10-22,171.99641871766033,174.14022962789022,171.03891466498987,173.9283905029297,174911700,173.9283905029297,0
2015-10-23,175.6146681189393,176.20781519613988,174.80968187633587,175.83497619628906,144442300,175.83497619628906,0
2015-10-26,175.6569957774108,175.71630400587503,175.02994734579295,175.4027862548828,69033000,175.4027862548828,0
2015-10-27,174.7248924452771,175.40278017196493,174.37747320752507,175.0638427734375,77905800,175.0638427734375,0
2015-10-28,175.40278749125423,177.08054966435145,174.73338157585775,177.0551300048828,135906700,177.0551300048828,0
